Customer ID,Order ID,Product ID,Order Priority,Ship Mode,Ship Date,Quantity,Profit,Order Date,Location Id,Discount,Sales,Shipping Cost
AF-1088564,ES-2016-AF1088564-41129,OFF-ST-4062,Medium,First Class,11-08-2016,6,7.056,08-08-2016,ItalyApuliAltamura,0.4,82.144,3.59
AF-1088564,ES-2016-AF1088564-41164,OFF-AR-3457,Critical,Same Day,12-09-2016,5,37.35,12-09-2016,ItalyApuliBrindisi,0,133.5,30.06
AF-1088564,ES-2016-AF1088564-41164,OFF-BI-4809,Critical,Same Day,12-09-2016,2,3.78,12-09-2016,ItalyApuliBrindisi,0,28.02,8.48
AF-87033,CG-2016-AF87033-41182,OFF-BI-4828,High,Standard Class,05-10-2016,1,1.59,30-09-2016,DemocSouthBukavu,0,11.32,1.99
AF-87033,CG-2016-AF87033-41182,OFF-ST-4061,High,Standard Class,05-10-2016,6,3.06,30-09-2016,DemocSouthBukavu,0,125.67,13.17
AG-102701404,CA-2016-AG10270140-41041,OFF-ST-4290,Medium,Second Class,14-05-2016,2,9.99,12-05-2016,UniteUtahWest Jordan,0,65.36,1.82
AG-102701406,CA-2016-AG10270140-41112,TEC-AC-3748,Critical,First Class,23-07-2016,2,7.9984,22-07-2016,UniteNew YNew York City,0,99.98,22.93
AG-10270144,IN-2016-AG10270144-40917,OFF-BI-3293,Medium,Standard Class,14-01-2016,2,0.0714,09-01-2016,VietnKiên Rach Gia,0.17,15.9393,1.25
AG-10270144,IN-2016-AG10270144-40917,OFF-LA-6051,Medium,Standard Class,14-01-2016,5,17.8935,09-01-2016,VietnKiên Rach Gia,0.17,60.66225,3.31
AG-10270144,IN-2016-AG10270144-40917,TEC-AC-3398,Medium,Standard Class,14-01-2016,6,-156.6792,09-01-2016,VietnKiên Rach Gia,0.47,195.0044364,17.09
AG-10270144,IN-2016-AG10270144-40917,TEC-PH-3133,Medium,Standard Class,14-01-2016,2,32.793,09-01-2016,VietnKiên Rach Gia,0.17,154.5867667,7.93
AG-1027027,IN-2016-AG1027027-41174,OFF-FA-5483,Medium,Second Class,27-09-2016,7,38.43,22-09-2016,ChinaAnhuiSuzhou,0,105.57,6.15
AG-1027027,IN-2016-AG1027027-41174,OFF-ST-4268,Medium,Second Class,27-09-2016,1,4.14,22-09-2016,ChinaAnhuiSuzhou,0,270.95,7.49
AG-1027027,IN-2016-AG1027027-41174,OFF-ST-6068,Medium,Second Class,27-09-2016,4,34.2,22-09-2016,ChinaAnhuiSuzhou,0,210.58,22.82
AG-1027039,MX-2016-AG1027039-41088,OFF-EN-5030,High,Standard Class,02-07-2016,2,29.56,28-06-2016,El SaSan SSan Salvador,0,131.318,6.652
AG-1027039,MX-2016-AG1027039-41088,TEC-PH-5835,High,Standard Class,02-07-2016,2,59.48,28-06-2016,El SaSan SSan Salvador,0,346.663,21.097
AG-103001404,CA-2016-AG10300140-41024,FUR-CH-3433,Low,Standard Class,02-05-2016,3,23.028,25-04-2016,UniteCalifLos Angeles,0.2,232.214,34.42
AG-103001404,CA-2016-AG10300140-41024,OFF-BI-2924,Low,Standard Class,02-05-2016,6,5.715,25-04-2016,UniteCalifLos Angeles,0.2,30.428,1.54
AG-1030018,US-2016-AG1030018-41250,FUR-CH-5446,High,Standard Class,11-12-2016,9,-344.16,07-12-2016,BraziMato Pontes e Lacerda,0.6,559.1453562,33.533
AG-103007,IN-2016-AG103007-41114,OFF-LA-4640,Medium,Standard Class,28-07-2016,4,11.676,24-07-2016,AustrSouthAdelaide,0.1,52.50166038,2.92
AG-1030082,MX-2016-AG1030082-41250,FUR-CH-5446,Medium,Standard Class,11-12-2016,9,0,07-12-2016,MexicChihuJuárez,0.2,1140.857712,44.499
AG-1030093,MX-2016-AG1030093-40927,FUR-BO-4856,Medium,Standard Class,24-01-2016,2,33.96,19-01-2016,NicarEstelEstelí,0,366.866,25.814
AG-1030093,MX-2016-AG1030093-40927,TEC-AC-5860,Medium,Standard Class,24-01-2016,2,16.32,19-01-2016,NicarEstelEstelí,0,90.272,4.1
AG-1030093,MX-2016-AG1030093-40927,TEC-MA-5513,Medium,Standard Class,24-01-2016,4,221.92,19-01-2016,NicarEstelEstelí,0,1291.574667,36.292
AG-10330102,ID-2016-AG10330102-41240,FUR-TA-3778,Medium,Standard Class,02-12-2016,4,-387.258,27-11-2016,PhiliCalabCainta,0.55,884.189,59.11
AG-10330102,ID-2016-AG10330102-41240,OFF-AR-6111,Medium,Standard Class,02-12-2016,1,-5.5665,27-11-2016,PhiliCalabCainta,0.45,8.858,1.35
AG-10330102,ID-2016-AG10330102-41240,OFF-BI-4824,Medium,Standard Class,02-12-2016,7,2.8455,27-11-2016,PhiliCalabCainta,0.15,73.0955,1.22
AG-10330102,ID-2016-AG10330102-41240,OFF-EN-4453,Medium,Standard Class,02-12-2016,2,-7.731,27-11-2016,PhiliCalabCainta,0.45,25.5824,1.79
AG-10330102,ID-2016-AG10330102-41240,OFF-FA-6201,Medium,Standard Class,02-12-2016,4,-14.592,27-11-2016,PhiliCalabCainta,0.45,29.60133333,1.36
AG-10330102,ID-2016-AG10330102-41240,OFF-ST-4269,Medium,Standard Class,02-12-2016,4,-107.4,27-11-2016,PhiliCalabCainta,0.45,566.067,22.73
AG-10330102,ID-2016-AG10330102-41240,OFF-ST-5695,Medium,Standard Class,02-12-2016,2,-26.193,27-11-2016,PhiliCalabCainta,0.45,42.025,1.15
AG-10330102,ID-2016-AG10330102-41240,OFF-SU-4303,Medium,Standard Class,02-12-2016,1,-8.553,27-11-2016,PhiliCalabCainta,0.45,23.11727778,1.34
AG-10330139,IT-2016-AG10330139-41109,FUR-FU-3953,Critical,Second Class,21-07-2016,3,-22.788,19-07-2016,UniteEnglaAylesbury,0.3,107.4553333,27.08
AG-10330139,IT-2016-AG10330139-41109,OFF-EN-3654,Critical,Second Class,21-07-2016,5,35.4,19-07-2016,UniteEnglaAylesbury,0,110.4977778,19.53
AG-10330139,IT-2016-AG10330139-41109,OFF-FA-2941,Critical,Second Class,21-07-2016,2,10.08,19-07-2016,UniteEnglaAylesbury,0,34.64,9.38
AG-10330139,IT-2016-AG10330139-41109,OFF-LA-5404,Critical,Second Class,21-07-2016,1,5.4,19-07-2016,UniteEnglaAylesbury,0,12.385,1.29
AG-10330139,IT-2016-AG10330139-41109,OFF-ST-4260,Critical,Second Class,21-07-2016,2,57.24,19-07-2016,UniteEnglaAylesbury,0,272.76,80.24
AG-1033045,ES-2016-AG1033045-41235,OFF-BI-3189,Medium,Standard Class,28-11-2016,2,0,22-11-2016,FrancLanguCarcassonne,0,70.87,4.67
AG-1033045,ES-2016-AG1033045-41235,OFF-EN-3104,Medium,Standard Class,28-11-2016,2,17.82,22-11-2016,FrancLanguCarcassonne,0,48.86,5.52
AG-1033055,US-2016-AG1033055-41205,OFF-LA-6051,Medium,Second Class,27-10-2016,7,-8.26,23-10-2016,HonduFrancTegucigalpa,0.4,62.727,2.016
AG-103901406,CA-2016-AG10390140-41154,OFF-LA-3236,Critical,Same Day,02-09-2016,5,7.056,02-09-2016,UniteNew YNew York City,0,14.9675,5.37
AG-103901408,CA-2016-AG10390140-41017,OFF-BI-4344,Medium,Second Class,22-04-2016,3,26.703,18-04-2016,UniteVirgiArlington,0,58.85,8
AG-103901408,CA-2016-AG10390140-41017,OFF-PA-6597,Medium,Second Class,22-04-2016,11,34.2144,18-04-2016,UniteVirgiArlington,0,88.746,6.8
AG-1049527,IN-2016-AG1049527-41248,OFF-AR-3457,Medium,Standard Class,12-12-2016,3,17.55,05-12-2016,ChinaHunanXiangtan,0,93.736,4.4
AG-1049527,IN-2016-AG1049527-41248,OFF-BI-2891,Medium,Standard Class,12-12-2016,2,0,05-12-2016,ChinaHunanXiangtan,0,35.29666667,1.53
AG-1049527,IN-2016-AG1049527-41248,OFF-PA-5877,Medium,Standard Class,12-12-2016,2,1.5,05-12-2016,ChinaHunanXiangtan,0,55.8,2.34
AG-1049527,IN-2016-AG1049527-41248,TEC-CO-4790,Medium,Standard Class,12-12-2016,7,553.98,05-12-2016,ChinaHunanXiangtan,0,2883.515556,283.09
AG-1049545,ES-2016-AG1049545-41002,FUR-CH-5448,High,First Class,05-04-2016,4,174.636,03-04-2016,FrancAuverSaint-Priest,0.1,531.266,141.04
AG-1049545,ES-2016-AG1049545-41003,OFF-AP-3573,Medium,Standard Class,08-04-2016,7,482.685,04-04-2016,FrancProveLa Seyne-sur-Mer,0.1,2425.496,122.35
AG-1049545,ES-2016-AG1049545-41003,OFF-BI-3726,Medium,Standard Class,08-04-2016,10,139.2,04-04-2016,FrancProveLa Seyne-sur-Mer,0,601.64,35.26
AG-1049548,ES-2016-AG1049548-41220,FUR-BO-4847,High,Same Day,07-11-2016,6,299.016,07-11-2016,GermaBadenPforzheim,0.1,846.636,51.45
AG-1049548,ES-2016-AG1049548-41220,FUR-FU-6244,High,Same Day,07-11-2016,2,13.56,07-11-2016,GermaBadenPforzheim,0,98.22,8.15
AG-1049548,ES-2016-AG1049548-41220,OFF-AR-3477,High,Same Day,07-11-2016,7,69.93,07-11-2016,GermaBadenPforzheim,0,429.4666667,42.24
AG-1049548,ES-2016-AG1049548-41220,OFF-LA-6063,High,Same Day,07-11-2016,3,8.19,07-11-2016,GermaBadenPforzheim,0,37.83,6.56
AG-1049558,IN-2016-AG1049558-41054,OFF-BI-6378,Medium,Standard Class,30-05-2016,8,8.88,25-05-2016,IndiaPunjaLudhiana,0,136.9066667,4.64
AG-1049558,IN-2016-AG1049558-41054,TEC-AC-5195,Medium,Standard Class,30-05-2016,6,44.46,25-05-2016,IndiaPunjaLudhiana,0,208.52,13.48
AG-1049564,ES-2016-AG1049564-41032,FUR-FU-4075,Medium,Second Class,05-05-2016,3,30.24,03-05-2016,ItalyLazioRome,0,86.45571429,2.21
AG-1049564,ES-2016-AG1049564-41254,OFF-BI-2918,Medium,Standard Class,16-12-2016,3,5.85,11-12-2016,ItalyEmiliRavenna,0,35.94,1.08
AG-1049564,ES-2016-AG1049564-41254,OFF-BI-6372,Medium,Standard Class,16-12-2016,5,42.45,11-12-2016,ItalyEmiliRavenna,0,183.475,6.35
AG-105251402,CA-2016-AG10525140-41153,TEC-MA-4213,Medium,Standard Class,06-09-2016,3,-121.2705,01-09-2016,UniteTexasHouston,0.4,559.71,44.72
AG-105251408,CA-2016-AG10525140-41129,OFF-PA-6572,Low,Standard Class,15-08-2016,3,5.4432,08-08-2016,UniteFloriSaint Petersburg,0.2,18.782,1.76
AG-105251408,CA-2016-AG10525140-41129,TEC-PH-3160,Low,Standard Class,15-08-2016,2,22.298,08-08-2016,UniteFloriSaint Petersburg,0.2,178.384,20.62
AG-1052564,IT-2016-AG1052564-41269,TEC-PH-5339,High,First Class,28-12-2016,4,-54.696,26-12-2016,ItalyVenetVerona,0.4,185.0157647,51.18
AG-1052597,ID-2016-AG1052597-41257,TEC-MA-4189,Medium,Standard Class,19-12-2016,2,-27.03,14-12-2016,PakisPunjaLahore,0.5,60.24,3.33
AG-10675102,IN-2016-AG10675102-41237,FUR-BO-3888,Medium,Standard Class,29-11-2016,2,-82.095,24-11-2016,PhiliCalabBacoor,0.35,203.3812963,11.54
AG-10675102,IN-2016-AG10675102-41237,FUR-BO-5745,Medium,Standard Class,29-11-2016,5,100.875,24-11-2016,PhiliCalabBacoor,0.35,573.89,49.2
AG-10675102,IN-2016-AG10675102-41237,FUR-CH-4629,Medium,Standard Class,29-11-2016,6,-2.88,24-11-2016,PhiliCalabBacoor,0.25,256.6,12.23
AG-10675102,IN-2016-AG10675102-41237,OFF-BI-3258,Medium,Standard Class,29-11-2016,5,44.25,24-11-2016,PhiliCalabBacoor,0.15,249.213125,16.89
AG-10675102,IN-2016-AG10675102-41237,OFF-BI-3718,Medium,Standard Class,29-11-2016,2,-1.2,24-11-2016,PhiliCalabBacoor,0.15,27.57333333,1.44
AG-10675102,IN-2016-AG10675102-41237,OFF-SU-4116,Medium,Standard Class,29-11-2016,8,-93.516,24-11-2016,PhiliCalabBacoor,0.45,206.1186667,1.18
AG-10675102,IN-2016-AG10675102-41237,TEC-CO-3682,Medium,Standard Class,29-11-2016,2,50.094,24-11-2016,PhiliCalabBacoor,0.35,275.521,14.6
AG-10675139,ES-2016-AG10675139-40977,FUR-CH-4522,High,Standard Class,13-03-2016,2,-17.91,09-03-2016,UniteEnglaSheffield,0.5,95.75,9.12
AG-1067591,IT-2016-AG1067591-41157,TEC-AC-4152,Medium,Standard Class,09-09-2016,2,-4.77,05-09-2016,NetheNorthAmsterdam,0.5,47.67,2.97
AG-1067591,IT-2016-AG1067591-41157,TEC-AC-5866,Medium,Standard Class,09-09-2016,8,-225.84,05-09-2016,NetheNorthAmsterdam,0.5,380.89,30.59
AG-10765139,ES-2016-AG10765139-40920,FUR-CH-4630,Medium,Standard Class,17-01-2016,5,69.6,12-01-2016,UniteEnglaLeicester,0,347.92,18.63
AG-107651406,US-2016-AG10765140-41168,OFF-BI-2925,Medium,Standard Class,20-09-2016,4,-4.1244,16-09-2016,UnitePennsPhiladelphia,0.7,7.612,1.36
AG-10900113,IN-2016-AG10900113-40960,FUR-CH-5758,Medium,Second Class,23-02-2016,3,69.93,21-02-2016,SingaSingaSingapore,0,198.63,17.13
AG-10900120,ES-2016-AG10900120-41083,OFF-AR-6119,High,Standard Class,27-06-2016,7,55.44,23-06-2016,SpainMadriMadrid,0,214.12,13.94
AG-10900120,ES-2016-AG10900120-41083,OFF-BI-3738,High,Standard Class,27-06-2016,6,20.52,23-06-2016,SpainMadriMadrid,0,65.16,5.96
AG-109001404,US-2016-AG10900140-41112,OFF-AR-5302,High,Standard Class,26-07-2016,1,0.924,22-07-2016,UniteArizoTucson,0.2,10.3392,1.6
AG-109001404,US-2016-AG10900140-41112,OFF-BI-6388,High,Standard Class,26-07-2016,5,-5.712,22-07-2016,UniteArizoTucson,0.7,10.635,1.15
AG-109001404,US-2016-AG10900140-41112,TEC-AC-5236,High,Standard Class,26-07-2016,10,-29.94,22-07-2016,UniteArizoTucson,0.2,479.04,88.46
AG-109001404,US-2016-AG10900140-41112,TEC-AC-5279,High,Standard Class,26-07-2016,8,179.1888,22-07-2016,UniteArizoTucson,0.2,1197.828,83.9
AG-1090058,ID-2016-AG1090058-41178,FUR-CH-4547,Medium,Standard Class,30-09-2016,3,-215.1,26-09-2016,IndiaMaharMumbai,0.5,284.51,7.09
AG-1090058,ID-2016-AG1090058-41178,OFF-AR-3475,Medium,Standard Class,30-09-2016,2,-48.3,26-09-2016,IndiaMaharMumbai,0.5,65.08,3.76
AG-1090058,ID-2016-AG1090058-41178,OFF-PA-4147,Medium,Standard Class,30-09-2016,1,-8.805,26-09-2016,IndiaMaharMumbai,0.5,17.33625,1.34
AG-1090064,IT-2016-AG1090064-41184,FUR-BO-3907,Medium,Standard Class,08-10-2016,2,101.64,02-10-2016,ItalyPiedmNovara,0,260.16,28.12
AG-1090064,IT-2016-AG1090064-41184,OFF-BI-2915,Medium,Standard Class,08-10-2016,3,10.53,02-10-2016,ItalyPiedmNovara,0,28.455,1.53
AG-1090064,IT-2016-AG1090064-41184,OFF-LA-4687,Medium,Standard Class,08-10-2016,6,0.36,02-10-2016,ItalyPiedmNovara,0,49.02,1.98
AG-1090064,IT-2016-AG1090064-41184,OFF-ST-6275,Medium,Standard Class,08-10-2016,9,-135.648,02-10-2016,ItalyPiedmNovara,0.4,344.836,15.53
AG-109007,ID-2016-AG109007-41178,OFF-SU-4991,Medium,First Class,29-09-2016,2,-3.534,26-09-2016,AustrQueenBrisbane,0.1,82.627,10.73
AG-27022,CM-2016-AG27022-41185,OFF-BI-3713,Medium,Standard Class,09-10-2016,1,13.92,03-10-2016,CamerEstBertoua,0,38.3875,2.57
AG-27022,CM-2016-AG27022-41185,TEC-CO-3680,Medium,Standard Class,09-10-2016,2,93.72,03-10-2016,CamerEstBertoua,0,618.8966667,30.83
AG-33095,NI-2016-AG33095-41256,OFF-AP-4749,Medium,Standard Class,18-12-2016,1,-28.626,13-12-2016,NigerOyoIbadan,0.7,26.704,1.8
AG-33095,NI-2016-AG33095-41256,OFF-BI-3248,Medium,Standard Class,18-12-2016,4,-17.316,13-12-2016,NigerOyoIbadan,0.7,16.714,1.52
AG-390109,RW-2016-AG390109-41249,OFF-ST-6065,Medium,Standard Class,11-12-2016,1,6.3,06-12-2016,RwandSouthGitarama,0,66.97333333,2
AG-390136,UG-2016-AG390136-41069,OFF-ST-4262,High,Standard Class,13-06-2016,1,-12.636,09-06-2016,UgandGuluGulu,0.7,8.257,1.7
AG-390136,UG-2016-AG390136-41069,OFF-ST-6275,High,Standard Class,13-06-2016,1,-31.191,09-06-2016,UgandGuluGulu,0.7,18.05033333,1.97
AG-390136,UG-2016-AG390136-41069,TEC-AC-3389,High,Standard Class,13-06-2016,2,-45.048,09-06-2016,UgandGuluGulu,0.7,70.573,8.96
AG-390136,UG-2016-AG390136-41069,TEC-CO-4568,High,Standard Class,13-06-2016,1,-95.457,09-06-2016,UgandGuluGulu,0.7,104.5474706,5.31
AG-390136,UG-2016-AG390136-41069,TEC-MA-4195,High,Standard Class,13-06-2016,2,-144.804,09-06-2016,UgandGuluGulu,0.7,123.4730588,9.71
AG-390136,UG-2016-AG390136-41069,TEC-MA-4199,High,Standard Class,13-06-2016,1,-181.938,09-06-2016,UgandGuluGulu,0.7,103.8495,13.98
AG-495134,TU-2016-AG495134-40961,OFF-PA-4006,High,Second Class,24-02-2016,1,-5.658,22-02-2016,TurkeIzmirIzmir,0.6,5.952,1.54
AG-495134,TU-2016-AG495134-40961,OFF-ST-5709,High,Second Class,24-02-2016,1,-18.528,22-02-2016,TurkeIzmirIzmir,0.6,26.192,3.84
AG-52533,CG-2016-AG52533-41121,OFF-LA-4550,Medium,Standard Class,06-08-2016,2,5.22,31-07-2016,DemocKinshKinshasa,0,15.34773585,1.83
AG-52595,NI-2016-AG52595-41082,FUR-FU-4041,High,First Class,24-06-2016,2,-39.228,22-06-2016,NigerKanoKano,0.7,30.132,6.4
AG-52595,NI-2016-AG52595-41082,OFF-ST-4107,High,First Class,24-06-2016,1,-17.76,22-06-2016,NigerKanoKano,0.7,17.4946988,2.28
AG-52595,NI-2016-AG52595-41082,OFF-ST-5688,High,First Class,24-06-2016,1,-13.92,22-06-2016,NigerKanoKano,0.7,7.343333333,2.24
AG-52595,NI-2016-AG52595-41082,TEC-MA-5511,High,First Class,24-06-2016,1,-183.315,22-06-2016,NigerKanoKano,0.7,89.17666667,17.6
AG-675111,SG-2016-AG675111-41215,OFF-SU-4308,Medium,Standard Class,07-11-2016,4,45.72,02-11-2016,SenegDakarDakar,0,155.7288889,1.81
AG-675117,SF-2016-AG675117-40976,OFF-AR-3482,High,First Class,11-03-2016,1,6.06,08-03-2016,SouthGauteJohannesburg,0,18.79666667,2.83
AG-675117,SF-2016-AG675117-40976,OFF-AR-5903,High,First Class,11-03-2016,1,6.6,08-03-2016,SouthGauteJohannesburg,0,50.79,17.69
AG-675117,SF-2016-AG675117-40976,OFF-BI-6383,High,First Class,11-03-2016,1,0.99,08-03-2016,SouthGauteJohannesburg,0,50.46,14.53
AG-675117,SF-2016-AG675117-40976,OFF-FA-5470,High,First Class,11-03-2016,2,7.56,08-03-2016,SouthGauteJohannesburg,0,32.548,1.5
AG-675117,SF-2016-AG675117-40976,OFF-LA-5375,High,First Class,11-03-2016,4,19.32,08-03-2016,SouthGauteJohannesburg,0,44.8,5.88
AG-675117,SF-2016-AG675117-40976,OFF-LA-5405,High,First Class,11-03-2016,1,4.83,08-03-2016,SouthGauteJohannesburg,0,11.2645283,2.64
AG-6758,AU-2016-AG6758-41153,FUR-TA-4646,Critical,Same Day,01-09-2016,1,341.49,01-09-2016,AustrViennVienna,0,922.95,282.09
AG-67595,NI-2016-AG67595-41045,FUR-FU-3036,High,Same Day,16-05-2016,1,-4.629,16-05-2016,NigerAkwa Ikot Ekpene,0.7,6.021,1.39
AG-67595,NI-2016-AG67595-41045,OFF-AR-3490,High,Same Day,16-05-2016,1,-10.905,16-05-2016,NigerAkwa Ikot Ekpene,0.7,7.910625,2.13
AG-67595,NI-2016-AG67595-41045,OFF-LA-4543,High,Same Day,16-05-2016,2,-5.118,16-05-2016,NigerAkwa Ikot Ekpene,0.7,6.85325,1.78
AG-67595,NI-2016-AG67595-41045,OFF-ST-4107,High,Same Day,16-05-2016,1,-17.76,16-05-2016,NigerAkwa Ikot Ekpene,0.7,16.3246988,3.45
AG-67595,NI-2016-AG67595-41045,OFF-ST-5711,High,Same Day,16-05-2016,8,-311.256,16-05-2016,NigerAkwa Ikot Ekpene,0.7,155.8606667,24.03
AG-67595,NI-2016-AG67595-41045,TEC-AC-4154,High,Same Day,16-05-2016,2,-25.902,16-05-2016,NigerAkwa Ikot Ekpene,0.7,28.58175,2.88
AG-67595,NI-2016-AG67595-41045,TEC-CO-4587,High,Same Day,16-05-2016,1,-74.847,16-05-2016,NigerAkwa Ikot Ekpene,0.7,43.173,7.66
AG-90095,NI-2016-AG90095-40938,OFF-BI-4828,Critical,First Class,31-01-2016,2,-5.538,30-01-2016,NigerKanoKano,0.7,5.976,2.01
AG-90095,NI-2016-AG90095-40938,OFF-LA-4639,Critical,First Class,31-01-2016,1,-8.601,30-01-2016,NigerKanoKano,0.7,3.789,1.6
AH-10030139,IT-2016-AH10030139-41118,OFF-FA-6193,Medium,First Class,31-07-2016,8,-44.16,28-07-2016,UniteEnglaSheffield,0.5,60.85363636,5.15
AH-100301404,CA-2016-AH10030140-41041,FUR-CH-4840,Medium,Standard Class,18-05-2016,6,20.9592,12-05-2016,UniteCalifLos Angeles,0.2,297.694,11.69
AH-100301404,CA-2016-AH10030140-41041,OFF-PA-4014,Medium,Standard Class,18-05-2016,2,3.84,12-05-2016,UniteCalifLos Angeles,0,8,1.15
AH-100301404,US-2016-AH10030140-41206,OFF-BI-4372,High,First Class,27-10-2016,4,18.528,24-10-2016,UniteCalifSan Francisco,0.2,62.376,2.84
AH-100301406,CA-2016-AH10030140-41020,OFF-BI-2937,Critical,Second Class,23-04-2016,3,3.3453,21-04-2016,UniteNew YTroy,0.2,12.732,1.2
AH-100301406,CA-2016-AH10030140-41020,OFF-FA-6129,Critical,Second Class,23-04-2016,8,121.4416,21-04-2016,UniteNew YTroy,0,462.36,55.2
AH-100301406,CA-2016-AH10030140-41273,OFF-LA-3231,High,First Class,31-12-2016,3,8.694,30-12-2016,UniteNew YNew York City,0,21.92,1.3
AH-100301406,CA-2016-AH10030140-41273,TEC-AC-6340,High,First Class,31-12-2016,3,11.4741,30-12-2016,UniteNew YNew York City,0,34.77,8.22
AH-1003033,CG-2016-AH1003033-41165,TEC-PH-3148,High,First Class,14-09-2016,6,1068.66,13-09-2016,DemocKatanKamina,0,4279.59,678.15
AH-1003045,IT-2016-AH1003045-41076,OFF-PA-6620,Medium,Standard Class,23-06-2016,8,42,16-06-2016,FrancIle-dMaisons-Alfort,0,222.26,18.7
AH-1003045,IT-2016-AH1003045-41076,TEC-MA-4199,Medium,Standard Class,23-06-2016,2,-24.666,16-06-2016,FrancIle-dMaisons-Alfort,0.15,639.0905,28.61
AH-1003051,MX-2016-AH1003051-41205,TEC-PH-5841,Medium,Standard Class,29-10-2016,5,275.7,23-10-2016,GuateGuateVilla Canales,0,4005.147,68.303
AH-1003059,IN-2016-AH1003059-41254,FUR-CH-5795,Medium,Standard Class,16-12-2016,5,13.4715,11-12-2016,IndonJakarJakarta,0.27,650.4023333,34.07
AH-1003082,MX-2016-AH1003082-41251,FUR-BO-4861,High,First Class,09-12-2016,4,-0.032,08-12-2016,MexicCoahuSaltillo,0.2,1160.923,226.629
AH-1003082,MX-2016-AH1003082-41251,OFF-AR-5930,High,First Class,09-12-2016,6,9,08-12-2016,MexicCoahuSaltillo,0,298.391,30.229
AH-1007512,MX-2016-AH1007512-41188,FUR-CH-5433,Medium,Second Class,11-10-2016,2,31.64,06-10-2016,BarbaSaintBridgetown,0,154.566,1.634
AH-1007512,MX-2016-AH1007512-41188,TEC-CO-4572,Medium,Second Class,11-10-2016,6,275.65992,06-10-2016,BarbaSaintBridgetown,0.002,1246.991577,53.756
AH-10075139,ES-2016-AH10075139-41251,FUR-BO-3647,Medium,Standard Class,13-12-2016,7,340.83,08-12-2016,UniteEnglaNottingham,0,1044.98,90.7
AH-10075139,ES-2016-AH10075139-41251,OFF-BI-3246,Medium,Standard Class,13-12-2016,1,2.4,08-12-2016,UniteEnglaNottingham,0,13.03666667,1.66
AH-100751404,CA-2016-AH10075140-41228,OFF-LA-5591,Medium,Standard Class,21-11-2016,2,2.4012,15-11-2016,UniteCalifHuntington Beach,0,5.97,1.51
AH-1007518,US-2016-AH1007518-41202,OFF-ST-6060,Medium,Standard Class,24-10-2016,3,-52.8,20-10-2016,BraziCearáQuixadá,0.6,77.262,2.018
AH-1007564,IT-2016-AH1007564-41069,OFF-BI-3718,Medium,Standard Class,15-06-2016,4,1.92,09-06-2016,ItalyLazioAprilia,0,66.97666667,1.29
AH-1007564,IT-2016-AH1007564-41069,OFF-BI-4808,Medium,Standard Class,15-06-2016,3,5.4,09-06-2016,ItalyLazioAprilia,0,51.625,3.44
AH-1007564,IT-2016-AH1007564-41069,OFF-FA-5462,Medium,Standard Class,15-06-2016,3,28.8,09-06-2016,ItalyLazioAprilia,0,64.88,5.22
AH-1007564,IT-2016-AH1007564-41069,OFF-ST-6261,Medium,Standard Class,15-06-2016,4,-114.36,09-06-2016,ItalyLazioAprilia,0.4,712.5966667,7.35
AH-100757,ID-2016-AH100757-41163,OFF-PA-4148,Medium,Second Class,15-09-2016,2,-9.564,11-09-2016,AustrVictoMelton,0.4,38.466,4.03
AH-100757,ID-2016-AH100757-41163,TEC-MA-5007,Medium,Second Class,15-09-2016,4,-211.224,11-09-2016,AustrVictoMelton,0.4,887.8142353,77.95
AH-100757,IN-2016-AH100757-41143,FUR-CH-4560,Medium,Standard Class,27-08-2016,9,-36.126,22-08-2016,AustrWesteBunbury,0.1,913.3736,67.18
AH-100757,IN-2016-AH100757-41143,OFF-SU-4117,Medium,Standard Class,27-08-2016,2,4.182,22-08-2016,AustrWesteBunbury,0.1,75.858,3.81
AH-100757,IN-2016-AH100757-41188,OFF-BI-6384,Medium,Standard Class,11-10-2016,2,1.92,06-10-2016,AustrNew SWollongong,0,115.43,5.09
AH-100757,IN-2016-AH100757-41188,OFF-FA-6187,Medium,Standard Class,11-10-2016,8,8.88,06-10-2016,AustrNew SWollongong,0,194.79,7.29
AH-100757,IN-2016-AH100757-41188,OFF-LA-6029,Medium,Standard Class,11-10-2016,4,14.4,06-10-2016,AustrNew SWollongong,0,63.47,4.06
AH-1007586,MO-2016-AH1007586-41213,TEC-MA-4192,High,Second Class,05-11-2016,1,23.19,31-10-2016,MorocGharbKenitra,0,50.28,6.08
AH-1007593,MX-2016-AH1007593-41202,OFF-ST-6060,Medium,Standard Class,24-10-2016,3,4.8,20-10-2016,NicarEstelEstelí,0,192.515,5.685
AH-101201404,CA-2016-AH10120140-41107,FUR-CH-5428,High,Same Day,17-07-2016,4,-25.9136,17-07-2016,UniteArizoTucson,0.2,275.506,31.15
AH-1012082,MX-2016-AH1012082-41226,OFF-FA-6203,Medium,Standard Class,19-11-2016,3,4.98,13-11-2016,MexicMéxicTlalnepantla,0,39.756,1.644
AH-10195102,ID-2016-AH10195102-41237,OFF-AP-4501,High,Standard Class,29-11-2016,5,-174.87,24-11-2016,PhiliCalabAntipolo,0.15,2463.937952,138.93
AH-10195102,ID-2016-AH10195102-41237,OFF-FA-5481,High,Standard Class,29-11-2016,7,-26.6385,24-11-2016,PhiliCalabAntipolo,0.45,42.474,4.65
